t,u,q,dq,backlash,d_backlash
0.0,0.0,-1.9555951733219301,10.0,0.0,0.0
0.01001001001001001,-0.02763812928935336,-1.8531876635938145,10.280374240250042,0.0021475097754596155,0.42697726271383546
0.02002002002002002,-0.05355017989605883,-1.7489595382666787,10.566416698065673,0.008594238159395858,0.8635042697682671
0.03003003003003003,-0.0777936253893743,-1.6418410353397577,10.857936669182582,0.019458827322053795,1.309942952531011
0.04004004004004004,-0.10042514179062559,-1.5329083266798424,11.148759460967181,0.034644138892035756,1.7576771256149388
0.050050050050050046,-0.12150060757320631,-1.4199556764467642,11.441250147149603,0.05449371038337177,2.2114207502667242
0.06006006006006006,-0.14107510366257814,-1.304100206385251,11.72866868621828,0.07886886455651279,2.6620603827348606
0.07007007007007007,-0.15920291343627052,-1.1854126145656672,12.006988673192275,0.1077148716167186,3.104833133369602
0.08008008008008008,-0.17593752272388086,-1.0640046684566788,12.272035983151293,0.14092880766616536,3.5348767672138486
0.09009009009009009,-0.19133161980707428,-0.9400302508398438,12.51957805095173,0.1783590007358479,3.947320482990723
0.10010010010010009,-0.2054370954195842,-0.81368542592513,12.745430125074735,0.21980546752322744,4.337391863071611
0.11011011011011011,-0.2183050427472112,-0.6852513895716242,12.816829810372186,0.2649080968151537,4.3689098176307954
0.12012012012012012,-0.22998575742782462,-0.5636334793059666,11.658464163330885,0.2911891610084957,1.2882393868483955
0.13013013013013014,-0.24052873755136123,-0.4499291610777263,11.156305609197203,0.2964113732055774,-0.04510895672787823
0.14014014014014015,-0.24998268365982573,-0.3394915603039699,10.964603314101778,0.2930706395326773,-0.5294908830064333
0.15015015015015015,-0.25839549874729056,-0.22911583367020127,10.905023924389349,0.28702493909084936,-0.6266410385391923
0.16016016016016016,-0.2658142882598963,-0.12015722559782915,10.889491910507594,0.28099162412300543,-0.5655962894470857
0.17017017017017017,-0.27228536009585136,-0.011325356676377185,10.875158223999824,0.275866134513232,-0.45672540545306184
0.18018018018018017,-0.27785422460543213,0.0972874590938067,10.843873627708835,0.2718564935398167,-0.3471388010185825
0.19019019019019018,-0.2825655945909826,0.20547281351907434,10.789163990228161,0.268866351274122,-0.2542568708816808
0.20020020020020018,-0.2864633853069151,0.31298858814050445,10.710047042614534,0.26670249677592484,-0.18188412976379073
