t,u,q,dq,backlash,d_backlash
0.0,0.0,-3.1082356386185523,10.0,0.0,0.0
0.01001001001001001,0.0365216803284815,-3.0071352370990105,10.024864934154332,0.000599210910792704,0.12439791740750343
0.02002002002002002,0.0716785480200955,-2.9066410310360515,10.078814437839158,0.002565539095085519,0.2744329974070189
0.03003003003003003,0.1054900326206689,-2.805462944338238,10.161557651112428,0.006164972721252397,0.4509108824473153
0.04004004004004004,0.1379754887371948,-2.7043431102951403,10.271232699709415,0.011594288905495189,0.6511189643402623
0.050050050050050046,0.16915419603783236,-2.600963269817224,10.40920545186421,0.019215835797645436,0.8782927108327463
0.06006006006006006,0.199045359251907,-2.4960716032060133,10.573387961711326,0.029230298146371875,1.1294476766799344
0.07007007007007007,0.22766810816991037,-2.389412808900241,10.76237035963288,0.041870523695891816,1.403135222789226
0.08008008008008008,0.25504149764350004,-2.2807472526331445,10.974424166648365,0.057353142204973125,1.6975562551567354
0.09009009009009009,0.28118450758549984,-2.1698543005863793,11.207472922282566,0.075874936393319,2.0105363497294375
0.10010010010010009,0.30611604296990014,-2.0565359409597868,11.45906430202344,0.0976089689388467,2.3395022585828857
0.11011011011011011,0.32985493383185666,-1.94062066532136,11.726346560300282,0.12270049285996425,2.6814625906296206
0.12012012012012012,0.35241993526769216,-1.8219675501605161,12.006052643247406,0.15126270316337725,3.0329959749630504
0.13013013013013014,0.37382972743489506,-1.7004704434120417,12.294495736570443,0.1833724229665781,3.3902504429397444
0.14014014014014015,0.39410291555212007,-1.5760621216631316,12.587580255585785,0.21906585610249932,3.748958013953262
0.15015015015015015,0.413258029899188,-1.4474300145361205,12.883749602173427,0.2587452020462564,4.108009383534409
0.16016016016016016,0.4313135258170857,-1.3232349095999936,11.985044293951622,0.28590390091466933,1.4053526050705554
0.17017017017017017,0.4482877837079664,-1.2056358823700715,11.608447488338802,0.29231810071001646,0.07154338173645121
0.18018018018018017,0.4641991090351498,-1.0900333279750298,11.546210324433552,0.29006225417864984,-0.43053064395343504
0.19019019019019018,0.4790657323231211,-0.9742530361542452,11.623755744213467,0.28496174233405963,-0.5491232248690796
0.20020020020020018,0.4929058091575322,-0.85738972629491,11.752762402788825,0.279598042283331,-0.5084529702577819
0.21021021021021022,0.5057374201852004,-0.7391709819138406,11.890059335732102,0.27496001304462014,-0.4156321269901435
0.22022022022022023,0.5175785711141101,-0.6196275294272697,12.01557322876185,0.27129776671023675,-0.3181196963457899
0.23023023023023023,0.5284471927134113,-0.49892667585964673,12.12069806226832,0.26855109404859595,-0.23408557654837595
0.24024024024024024,0.5383611408134207,-0.3772909715714455,12.202299861011005,0.26655510000298815,-0.16811196689930472
0.2502502502502503,0.5473381963056205,-0.25496023005681767,12.259722815683844,0.2651320666475493,-0.11907174344965397
0.2602602602602603,0.555396065142659,-0.13217479248334696,12.29336230974465,0.26412724843870056,-0.08391023547384488
0.2702702702702703,0.5625523783383515,-0.009168626881447428,12.304033273163018,0.2634185006789487,-0.0593350227700152
0.2802802802802803,0.5688246919676785,0.1138220040259611,12.288348746534199,0.2628853801599163,-0.053734983424506715
0.2902902902902903,0.5742304871667879,0.2364790554311625,12.237146321562363,0.2621962563829994,-0.09114064584452398
0.3003003003003003,0.5787871701329923,0.3584484658955499,12.151024698170835,0.26091834695886074,-0.17127832039351942
0.3103103103103103,0.5825120721247712,0.4793881489310873,12.031501144688214,0.2586326877116923,-0.29236482199989827
0.3203203203203203,0.5854224494617704,0.5989739680702629,11.880637012600364,0.25494137933096894,-0.45198205133743163
0.3303303303303303,0.5875354835248016,0.7169048081842286,11.700961211132986,0.24947355648760916,-0.6471557693751404
0.34034034034034033,0.5888682807558429,0.8329068119645773,11.49538069210876,0.24189049515510494,-0.8744482627925639
0.35035035035035034,0.5894378726580385,0.9467366800255002,11.267083652465727,0.23188974732550746,-1.1300592462928414
0.36036036036036034,0.5892612157956981,1.0581839903502048,11.01944111246999,0.219208248984159,-1.4099294078509281
0.37037037037037035,0.5883551917942984,1.167072547089206,10.755911997118398,0.20362440082765917,-1.7098415365881003
0.38038038038038036,0.5867366073404822,1.2732608157846443,10.479955958636761,0.18495916762471298,-2.025515056915935
0.39039039039039036,0.5844221941820581,1.376641539080944,10.194957076712072,0.16307627855826567,-2.3526908785784366
0.40040040040040037,0.5814286091280012,1.4771406525139612,9.90416040664844,0.13788163607492906,-2.6872046132953225
0.41041041041041043,0.5777724340484522,1.574715634046153,9.610622239056422,0.10932205480282839,-3.02504727993305
0.42042042042042044,0.5734701758747185,1.6693534247200155,9.317173979182275,0.07738345616397783,-3.3624135310778707
0.43043043043043044,0.5685382665992734,1.7610680529448328,9.0263988029102,0.04208864029582269,-3.6957381327473926
0.44044044044044045,0.5629930632757569,1.8498980836752132,8.74061971813639,0.003494747036701766,-4.021721899789016
0.45045045045045046,0.5568508480189746,1.9359039982831638,8.461897345067394,-0.038309495741013694,-4.337348544948529
0.46046046046046046,0.5501278280048977,2.0191655932703267,8.192035598650934,-0.08320665324319414,-4.639893971822698
0.47047047047047047,0.5428401354706651,2.0997794677746344,7.93259347243112,-0.13105352616328547,-4.926929473563971
0.4804804804804805,0.5350038277145805,2.1778566523548877,7.684901244607709,-0.18168410010238298,-5.196320135725794
0.4904904904904905,0.5266348870961146,2.2535204156457778,7.450079615571641,-0.23491245964515714,-5.4462195256453905
0.5005005005005005,0.5177492210359038,2.329505080744029,8.187365276104748,-0.28384207596499733,-3.210182996575188
0.5105105105105106,0.5083626620157505,2.4164454792459256,9.066802108745929,-0.3013658872381453,-0.6462025156272132
0.5205205205205206,0.4984909675786243,2.508949401027069,9.370001705562247,-0.3017551264083639,0.39758561153580385
0.5305305305305306,0.4881498203286594,2.6029709052727292,9.40631553733597,-0.29577416631712106,0.7207794077211549
0.5405405405405406,0.47735482793115774,2.6967174038095125,9.332945281742841,-0.28836735595223034,0.7289794513317617
0.5505505505505506,0.46612152311258603,2.7895246664223143,9.227809387462345,-0.2815708324263396,0.6227020793996996
0.5605605605605606,0.45446536366057805,2.8813386008229704,9.139265353416318,-0.275853073310223,0.5259309415458555
0.5705705705705706,0.44240173242393366,2.9723964801571414,9.076668019319342,-0.2709389315422692,0.46203672380831406
0.5805805805805806,0.42994593731261843,3.0629596020995105,9.040358039920264,-0.2664978323398621,0.43134867280348477
0.5905905905905906,0.41711321129776435,3.153291923455092,9.030528124935831,-0.26219686071352805,0.43400726998350503
0.6006006006006006,0.40391871241166966,3.2436586187447083,9.04722983011639,-0.2577026056656134,0.4699721950721161
0.6106106106106106,0.390377523747799,3.3343246820454606,9.090375403210261,-0.2526829467894102,0.5390258634074652
0.6206206206206206,0.3765046534607823,3.425553522377995,9.15973464940392,-0.24680882796301035,0.6407724644597534
0.6306306306306306,0.36231503476641647,3.5176055030567106,9.254926876813089,-0.23975606314032544,0.7746325132031602
0.6406406406406406,0.3478235259416645,3.6107363765351863,9.375408087263843,-0.23120721866477245,0.9398330209760877
0.6506506506506506,0.333044910324655,3.705195568541667,9.520453704430865,-0.22085361489407093,1.1353935117836609
0.6606606606606606,0.3179938963146834,3.801224268994621,9.689137293085693,-0.20839748691818752,1.360108266575539
0.6706706706706707,0.3026851173722107,3.8990532927216566,9.88030593081168,-0.1935543393465493,1.612525383009962
0.6806806806806807,0.2871331320188648,3.9989006808797245,10.092553155237512,-0.17605552300740118,1.8909234997187039
0.6906906906906907,0.27135242383743907,4.100969024753577,10.324190729088851,-0.1556510513548964,2.193287355424374
0.7007007007007007,0.2553574014718931,4.2054425078571525,10.57322083849339,-0.1321126608322473,2.5172837305170446
0.7107107107107107,0.23916239862735333,4.312483680458911,10.837310753277286,-0.1052371018933135,2.8602397378322437
0.7207207207207207,0.22278167407011137,4.422230003076552,11.113772404558844,-0.07484962554563043,3.219125863116206
0.7307307307307307,0.20622941162762556,4.534790222071649,11.399549731941718,-0.040807604200954015,3.59054656079285
0.7407407407407407,0.18951972018852103,4.650240670638284,11.691216959834943,-0.0030041958795374085,3.970741526570023
0.7507507507507507,0.17266663370258745,4.768621620954091,11.984991103438187,0.03862807132445566,4.355600918329623
0.7607607607607607,0.15568411118078176,4.889933845952617,12.276761892145526,0.08411395005280858,4.74069769272328
0.7707707707707707,0.13858603669522757,5.014135579098334,12.562141843151085,0.13343254506576463,5.121339778270522
0.7807807807807807,0.12138621937921312,5.141140083890599,12.83653834778426,0.18651501375909932,5.492643943200545
0.7907907907907907,0.10409839342719446,5.270814057214702,13.095248310740491,0.24324311676159419,5.849631900802012
0.8008008008008007,0.0867362180947922,5.3980483355929785,12.00888653138979,0.29076749840324917,2.7814478741255066
0.8108108108108109,0.06931327769879425,5.513327460793156,11.17276562266506,0.30508717937115265,0.41467372198473934
0.8208208208208209,0.05184308161715473,5.6232634407853475,10.873826123330598,0.30375780812094916,-0.5206558140291239
0.8308308308308309,0.034339064288992915,5.731598862670994,10.818572515203165,0.29687152620617085,-0.784829493328058
0.8408408408408409,0.01681458521459539,5.839941621506745,10.858369808852558,0.2889993533181483,-0.7613564132117366
0.8508508508508509,-0.0007170710445861816,5.948835544938058,10.920806459100584,0.2819742262025523,-0.6358023212530953
0.8608608608608609,-0.01824269486593305,6.058318538625605,10.972708972018378,0.27633843808903286,-0.49220438835456276
0.8708708708708709,-0.0357491515656605,6.1682063867969115,11.0005156429793,0.2720757985376165,-0.3642482518445905
0.8808808808808809,-0.05322338139881838,6.278232197094939,11.00006738807758,0.26896737981935204,-0.2618852306015008
0.8908908908908909,-0.07065239955928926,6.388111591719273,10.971437309646328,0.2667537480419683,-0.1847964470019077
0.9009009009009009,-0.08802329617979021,6.4975708704005735,10.916408604873492,0.2652009027671995,-0.12893513963142605
0.9109109109109109,-0.1053232363404894,6.60635665180847,10.836627163035555,0.2641183666642745,-0.09127217871517973
0.9209209209209209,-0.1225394754079579,6.714206428522376,10.72841704250497,0.2632770475098973,-0.083065172420679
0.9309309309309309,-0.13965946089505554,6.820829546901768,10.591585104958913,0.2623549490794453,-0.1071048322580997
0.9409409409409409,-0.1566709009640761,6.92594904232392,10.428036518859376,0.26103987337275786,-0.16127334023878384
0.950950950950951,-0.1735617679602895,7.029308528849849,10.239970981363113,0.25904259478625613,-0.24310590928769918
0.960960960960961,-0.1903202984119432,7.130674810504085,10.029815250943978,0.2560999657091264,-0.34986429019954396
0.970970970970971,-0.20693499303026192,7.229839803878333,9.800153469027007,0.2519772724913293,-0.4786125906166488
0.980980980980981,-0.22339461670944682,7.326621767105253,9.553658641401876,0.24646983610871898,-0.6262919790126114
0.990990990990991,-0.239688198526677,7.42086586179903,9.293028186935967,0.23940388391882947,-0.7897913184224583
1.001001001001001,-0.25580503174210806,7.512444100654185,9.020925846462966,0.23063674544142196,-0.9660113951954373
1.011011011011011,-0.27173467379887273,7.601254752918503,8.739931558319089,0.22005644502118185,-1.1519210980179746
1.021021021021021,-0.2874669463230811,7.687221292566336,8.452500221716463,0.20758077721357035,-1.344604589370746
1.031031031031031,-0.30299193512382017,7.770290980012337,8.160929643341467,0.1931559571132629,-1.541299137531436
1.0410410410410411,-0.3182999901931539,7.850433168433125,7.867337436184437,0.17675493844082787,-1.7394238027565798
1.0510510510510511,-0.3333817257061235,7.927637421320795,7.573646233778231,0.15837548813982683,-1.9365995757296748
1.0610610610610611,-0.34822802002074726,8.001911520017885,7.281576302335036,0.13803809875693904,-2.1306618456334454
1.0710710710710711,-0.3628300156780209,8.073279429898419,6.992644469591207,0.11578381019975542,-2.319666237864787
1.0810810810810811,-0.37717911940191645,8.141779282656346,6.7081682259853785,0.09167200167731393,-2.5018889243566362
1.0910910910910911,-0.39126700209938325,8.207461420744156,6.429273870306782,0.06577820362083432,-2.6758224938122472
1.1011011011011012,-0.40508559886034856,8.270386539058828,6.156907646416439,0.03819196883221946,-2.8401683968615994
1.1111111111111112,-0.41862710895771543,8.330623948975134,5.891848929777688,0.009014832477982784,-2.9938268726311827
