s,x,y,heading,curvature,track_width, acc
25.73221835992388,7.35433703934766,0.08273522864496863,0.23534325375254359,0.1576813115183638,6.130035759338534,0.0
25.833792550988772,7.452915105670392,0.1072186367149095,0.251625185349859,0.1629189920270935,6.096156241134304,0.0
25.93622828428221,7.55190509293636,0.13355850380226508,0.2685865776069754,0.16825160372049147,6.061626741663685,0.0
26.039663901271194,7.651385529943925,0.16188273652158502,0.2862705452966399,0.17368992562422914,6.0263882333934315,0.0
26.144185632497685,7.751377053222964,0.1923153055788855,0.30471456594716334,0.1792427366361728,5.990433842466509,0.0
26.249812964910785,7.851828898902999,0.22496756505347454,0.3239465203607378,0.18491592515318225,5.953815468053604,0.0
26.356486029744758,7.952608199686102,0.2599280788549527,0.3439805317505031,0.19071161796175404,5.916650766841118,0.0
26.464055193741792,8.053492442131773,0.29725107992005595,0.36481267195194345,0.1966273220249481,5.879129514143344,0.0
26.572272745148233,8.154165151945046,0.3369436457664718,0.3864146486703063,0.20258419048628257,5.841518188301371,0.0
26.680786616828655,8.254215302911861,0.37895086395554484,0.4087078331786945,0.2082040803139025,5.804399077205145,0.0
26.78913617982158,8.35314163588526,0.4231379744424343,0.4315363672242053,0.21301461148725134,5.77026082684351,0.0
26.89675135765754,8.450362284139231,0.46927245652643135,0.4546628163637851,0.21654336921733464,5.735394745996974,0.0
27.002932745637235,8.545208873006855,0.5169986744212264,0.47776816545315626,0.21835405266161081,5.697955938138673,0.0
27.10685027449719,8.636938386004717,0.5658222832254731,0.5004642352264198,0.21809209342404157,5.657610799776867,0.0
27.207540787951004,8.724742864242234,0.615099298343672,0.5223154593348189,0.2155336752548729,5.614488664776598,0.0
27.303907022171984,8.807757140059918,0.6640327164444378,0.5428696233506612,0.21063136405079178,5.571536760169673,0.0
27.394774184196,8.885110114761043,0.7117077819698384,0.5617059000305351,0.20354394350476945,5.531044580794618,0.0
27.479048388343,8.956051645837418,0.7571956455625451,0.5785000550142317,0.19462841995603378,5.482401664090029,0.0
27.55590687962392,9.020092260318442,0.7996909990131317,0.5930784447323907,0.1843831338210123,5.435488937732528,0.0
27.625114739258258,9.077237355965849,0.838730417524828,0.6054668430123964,0.17332636572379884,5.390730999830903,0.0
27.687289614809533,9.128172220323036,0.8743858850073487,0.6158940535279842,0.16183868320965225,5.348304127498566,0.0
27.744092814682997,9.174390392671878,0.9074080848192874,0.6247570156558757,0.15000197988434993,5.308006538954471,0.0
27.79819911105422,9.218150967020257,0.9392278489638246,0.6325401377737088,0.13749021480301676,5.269032147206727,0.0
27.85298717355761,9.26222085834312,0.9717790359590035,0.6396969474008439,0.12354575738002765,5.22976453172102,0.0
27.912087426763666,9.30951225410068,1.0072245167347842,0.6465182848413352,0.10704825657671664,5.187688526235537,0.0
27.978951313156703,9.362746886775225,1.0476832401331537,0.6530056019963187,0.08671838712739953,5.139480114697596,0.0
28.056249294415576,9.423999835960856,1.0948340725222652,0.6587384410718898,0.061291482054463386,5.081246235986533,0.0
28.145311176603144,9.494304424469666,1.1495115384846883,0.662812059322788,0.029835117893680405,5.008928879048668,0.0
