s,x,y,heading,curvature,track_width
0.0,-1.232884528639181,-1.8803220937068819,1.586190907491053,0.06873060967911351,0.4432877357919944
0.20433784719768122,-1.2372127798453216,-1.6760488713299646,1.5966297767282138,0.03517044008492733,0.4588260906825723
0.40867569439536244,-1.243026586963694,-1.4723658996883733,1.601232369352002,0.011527950388506602,0.4924549406776208
0.6130135415930437,-1.2493630226934103,-1.2681685707441563,1.6018691984819042,-0.004176438976834837,0.4874296966446194
0.8173513887907249,-1.2555830701280037,-1.0625964179919258,1.5998579669628394,-0.01477818106606289,0.4737606228043729
1.021689235988406,-1.2612340431543458,-0.855064697051105,1.595881308744562,-0.023467703187479833,0.4612267986517495
1.2260270831860873,-1.2659120068515517,-0.6452959662581639,1.5899573365550428,-0.03346349705442035,0.4512272233705524
1.4303649303837687,-1.2691241978898944,-0.4333516672588659,1.5814352322858467,-0.04793520467172119,0.45521513256305424
1.6347027775814498,-1.2701514449297133,-0.21966370560050805,1.5689809485001178,-0.0702035965565609,0.49931000306431195
1.8390406247791309,-1.2679105890203266,-0.00506603132416187,1.550514394823221,-0.10422835116608624,0.5399168916509578
2.043378471976812,-1.2608169039989385,0.20917378044308194,1.5230568878517827,-0.1554121888972453,0.5742918614012005
2.2477163191744935,-1.2466471515879638,0.4213231051584464,1.4824712119768833,-0.23106425785244658,0.6101172638478386
2.4520541663721747,-1.22246332646885,0.6291677863891192,1.4238775131443167,-0.33356035248823923,0.573194206205852
2.6563920135698558,-1.1848419724011348,0.830070884844201,1.3431624751928943,-0.4601951584495668,0.5970682079906433
2.8607298607675373,-1.130332217102025,1.0210877379018313,1.237730812881487,-0.6031002256632155,0.636341243416702
3.0650677079652184,-1.0559360837394076,1.1990865036323441,1.107534598819729,-0.7437518503185584,0.6707175050308422
3.2694055551628995,-0.9595888218652058,1.360868712479345,0.9563373029147534,-0.8532877078784545,0.7182766997885718
3.4737434023605807,-0.8406171094669969,1.5032979348271183,0.7917156681141365,-0.9093386713049195,0.7062314237648676
3.6780812495582618,-0.6998926274681706,1.6235401723600944,0.6224996116656956,-0.9071062618479864,0.7425984541893731
3.8824190967559433,-0.5394807745789816,1.71948940941257,0.45746442299601153,-0.8477044115686665,0.8012164639973766
4.086756943953624,-0.36216186058129757,1.7902399335383696,0.3053753558482959,-0.7365346881569513,0.7450514026055117
4.2910947911513055,-0.17095006887684217,1.83655947421512,0.17503853428588395,-0.5817837941302392,0.6985854786743823
4.495432638348987,0.031387440872726234,1.8613620600250471,0.07538161263748529,-0.3917489080270997,0.6480206098120134
4.699770485546668,0.24274270993078959,1.8700427782571885,0.013588977943541717,-0.1976740139579818,0.6580933782035621
4.904108332744349,0.46147421305474734,1.869596859684753,-0.012306383625852693,-0.05108394209405981,0.6627649828442956
5.108446179942031,0.6854959037409276,1.866295520066463,-0.014775470457619356,0.012481518334241822,0.6746485268166866
5.3127840271397115,0.9112418806662996,1.863111854502684,-0.01544748025329496,-0.042353461330541894,0.6733908750486268
5.517121874337393,1.132630210465828,1.8571450540135246,-0.04760008738615967,-0.29413516617730134,0.6556530359823214
5.721459721535075,1.3401942773676279,1.8374146008676286,-0.1618982322999099,-0.8709438531019488,0.6564145144137901
5.925797568732755,1.5222017933838492,1.7870441610539274,-0.40578880752285335,-1.7339052819176088,0.7087039452949501
6.130135415930437,1.6687270394599665,1.6919674149224366,-0.7553682362237016,-2.0623918197686972,0.7570694197869718
6.3344732631281175,1.7757542302518743,1.5496754260064884,-1.0785548412350126,-1.4854535962128532,0.7151941720192428
6.538811110325799,1.8455848068390959,1.3696419770161972,-1.3039476124779628,-0.896180987177518,0.6845205425343635
6.743148957523481,1.8840866741001019,1.1666391935510851,-1.4517998931810627,-0.5744144974363143,0.6708584888272385
6.947486804721161,1.8978338535731958,0.9538917719935905,-1.5548963484222094,-0.4084979861108208,0.7265480938926989
7.151824651918843,1.8927608785918264,0.7401485638956029,-1.6304317095961374,-0.3033433052501966,0.679426426256569
7.3561624991165235,1.8741248977929892,0.5301358675666216,-1.6851006610141268,-0.21562067326920922,0.6816023779110247
7.560500346314205,1.8466209826425717,0.32540690212739076,-1.7204666882150954,-0.12512853250889286,0.6821204933245227
