s,x,y,heading,curvature,track_width
8.450000000000001,8.450000000000001,0.0,0.0,0.0,0.5329608278917792
8.5,8.5,0.0,0.0,0.0,0.5200785527728545
8.55,8.55,0.0,0.0,0.0,0.5122104131476883
8.6,8.6,0.0,0.0,0.0,0.5074178694699043
8.65,8.65,0.0,0.0,0.0,0.504503546770211
8.700000000000001,8.700000000000001,0.0,0.0,0.0,0.502733153583202
8.75,8.75,0.0,0.0,0.0,0.5016583359107708
8.8,8.8,0.0,0.0,0.0,0.5010060503913994
8.85,8.85,0.0,0.0,0.0,0.5006102809341656
8.9,8.9,0.0,0.0,0.0,0.5003701837279588
8.950000000000001,8.950000000000001,0.0,0.0,0.0,0.5002245386825319
9.0,9.0,0.0,0.0,0.0,0.5001361936061073
9.05,9.05,0.0,0.0,0.0,0.5000826070733437
9.1,9.1,0.0,0.0,0.0,0.5000501042655443
9.15,9.15,0.0,0.0,0.0,0.5000303899729426
9.200000000000001,9.200000000000001,0.0,0.0,0.0,0.5000184325238066
9.25,9.25,0.0,0.0,0.0,0.5000111799178525
9.3,9.3,0.0,0.0,0.0,0.5000067809728936
9.35,9.35,0.0,0.0,0.0,0.5000041128716206
9.4,9.4,0.0,0.0,0.0,0.500002494584083
9.450000000000001,9.450000000000001,0.0,0.0,0.0,0.5000015130422245
9.5,9.5,0.0,0.0,0.0,0.5000009177066809
9.55,9.55,0.0,0.0,0.0,0.5000005566173054
9.600000000000001,9.600000000000001,0.0,0.0,0.0,0.5000003376054862
9.65,9.65,0.0,0.0,0.0,0.5000002047680874
9.700000000000001,9.700000000000001,0.0,0.0,0.0,0.5000001241981264
9.75,9.75,0.0,0.0,0.0,0.5000000753299727
9.8,9.8,0.0,0.0,0.0,0.5000000456899387
9.850000000000001,9.850000000000001,0.0,0.0,0.0,0.5000000277123487
9.9,9.9,0.0,0.0,0.0,0.5000000168083893
9.950000000000001,9.950000000000001,0.0,0.0,0.0,0.5000000101948034
